customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,income_bracket,occupation,company,address_street,address_city,address_state,address_country,address_postal_code,address_region,account_created,last_login,account_status,customer_segment,lifetime_value,avg_order_value,purchase_frequency,last_purchase_date,total_orders,total_spent,preferred_channel,preferred_category,loyalty_points,newsletter_subscribed,marketing_opt_in,customer_tier,credit_score,preferred_payment_method,shipping_preference,social_media_twitter,social_media_instagram,social_media_facebook,notes
CUST12418,Christopher,Barrera,arnoldamber@example.net,700.340.8532x1757,1964-08-14,35,Female,Middle,Operations geologist,"Wood, James and Crawford",14576 Stacy Center,Susanfurt,Alabama,Malawi,20362,Asia Pacific,2022-09-07,,Suspended,Loyal,2297,466,11,,5,2297,In-Store,Home & Kitchen,461,True,True,Platinum,,Apple Pay,Next Day,,@christopher46,,VIP customer
CUST12419,Joshua,Phillips,perezjulie@example.org,(997)317-9328x58642,1989-03-30,45,Female,Middle,Land,Kirk-Rodriguez,436 Velez Cove,San Antonio,GA,USA,10942,North America,2022-03-06,2026-01-14,Closed,New,497,130,1,2025-12-24,0,497,In-Store,Fashion,6232,False,True,Platinum,,Apple Pay,Express,,,facebook.com/shane19,
CUST12420,Michael,Fleming,karenmercado@example.org,+1-355-969-5457,1969-08-14,44,Female,Low,"Doctor, general practice",Davis-Nelson,07982 Morrow Bypass,Robertsfurt,Connecticut,Burundi,60972,Latin America,2022-05-23,,Active,Loyal,3871,452,8,2025-11-23,2,3871,Website,Fashion,6429,False,True,Platinum,793.0,Credit Card,Next Day,@bryantmichael,@laura02,facebook.com/shogan,Prefers eco-friendly products
CUST12421,April,Lucas,chapmankenneth@example.org,(510)331-5538,1970-10-13,59,Male,High,Commercial/residential surveyor,Allen-Kaiser,302 Jared Trail,Montoyafort,Utah,Angola,90631,Middle East,2025-03-04,2026-02-06,Inactive,Returning,626,153,1,2025-12-18,1,626,Mobile App,Sports,38111,True,True,Silver,,Credit Card,Standard,,@joseph39,,Prefers eco-friendly products
CUST12422,Erin,Conner,adamwillis@example.net,(237)917-0354,1949-12-12,79,Male,Middle,Telecommunications researcher,"Watkins, Martinez and Sanders",76015 Andrew Inlet Apt. 852,Rome,,UK,68577,Europe,2024-09-01,2026-02-05,Inactive,At Risk,812,74,1,,1,812,Email,Beauty,14717,True,False,Gold,605.0,PayPal,Next Day,@bakerwanda,@haleygrimes,,Frequent returner
CUST12423,Anthony,Sanchez,gonzalesangela@example.org,9323311093,2007-09-02,52,Other,Low,"Education officer, community",,5635 Hernandez Forest Apt. 236,San Jose,NC,USA,66972,North America,2022-08-28,,Closed,New,44,108,1,,1,44,Website,Electronics,35053,False,False,Bronze,,PayPal,Next Day,@vbanks,,,Frequent returner
CUST12424,Raymond,Freeman,fieldsdeborah@example.com,+1-674-569-2376x017,1963-01-02,75,Female,Low,Equality and diversity officer,,8048 Seth Underpass,Silvahaven,,Mayotte,19322,Asia Pacific,2022-11-17,,Inactive,Loyal,2303,485,9,2025-11-19,12,2303,Website,Electronics,31123,True,True,Bronze,579.0,Credit Card,Next Day,@sabrinamason,,facebook.com/ugrant,Frequent returner
CUST12425,Jonathan,Singh,mikesanchez@example.com,912.516.9090,1984-08-22,35,Other,Middle,Newspaper journalist,,8287 Alvin Square,Port Donaldtown,,Oman,63553,Asia Pacific,2024-06-12,2026-01-16,Active,VIP,19419,1926,16,2025-12-11,3,19419,Mobile App,Beauty,8486,True,True,Silver,718.0,Credit Card,Next Day,@gwhite,@caroline61,facebook.com/frank19,Prefers eco-friendly products
CUST12426,Trevor,Beard,rdavies@example.net,563.433.1933,1998-07-05,20,Female,Low,Hydrographic surveyor,Cruz-Mcclure,3282 Donna Crescent,Debrachester,,Portugal,42155,Latin America,2024-01-30,,Active,Returning,869,131,6,2026-01-15,7,869,Website,Home & Kitchen,4636,True,False,Bronze,,PayPal,Next Day,@kimmichael,@andrewwilson,,VIP customer
CUST12427,Kyle,Doyle,jonathan99@example.net,001-569-306-5227x204,1965-01-13,43,Female,Middle,Chartered public finance accountant,Jones LLC,6445 Santiago Drive Apt. 080,Williamsberg,Maryland,Brazil,49465,Middle East,2021-04-02,2026-02-02,Suspended,Loyal,3432,436,10,,20,3432,Email,Beauty,28380,False,True,Silver,,Credit Card,Standard,@greenamanda,@joshua85,facebook.com/jasonnguyen,Frequent returner
CUST12428,Andrea,Wheeler,amandabarnes@example.org,(301)707-9450x98549,2006-07-16,61,Male,Middle,Public affairs consultant,,1957 Daniel Square Suite 894,Lake David,Hawaii,French Southern Territories,01201,Latin America,2022-06-04,2026-01-26,Closed,Loyal,1318,230,10,,4,1318,Website,Sports,36672,True,False,Gold,505.0,Apple Pay,Standard,@falvarado,,facebook.com/oedwards,VIP customer
CUST12429,James,Harris,ericrogers@example.net,+1-727-268-8150,2003-04-18,73,Male,Middle,Art gallery manager,Shepherd PLC,7658 Rhonda Center,Jameshaven,Massachusetts,Argentina,84471,Asia Pacific,2025-01-04,2026-01-15,Suspended,Loyal,2575,243,6,2025-12-27,10,2575,Email,Home & Kitchen,18570,False,False,Gold,625.0,Credit Card,Standard,@nathanreynolds,@donald05,facebook.com/vbradley,Prefers eco-friendly products
CUST12430,Antonio,Aguirre,carrollchristopher@example.org,812.583.7900x0273,1998-07-05,24,Male,Very High,Psychiatrist,,8944 Jordan Mountain,Rome,,Spain,20697,Europe,2023-12-18,,Inactive,New,121,152,3,2026-01-05,5,121,Website,Fashion,40153,True,False,Silver,785.0,Bank Transfer,Next Day,@bonnie19,,facebook.com/dennishicks,
CUST12431,Douglas,Gardner,joann02@example.com,594-506-0678x370,1998-10-22,25,Female,Low,Translator,Espinoza-Snyder,1223 Perez Dam Apt. 030,Los Angeles,NY,USA,61677,North America,2024-04-09,2026-01-09,Closed,VIP,24310,1875,44,2026-01-18,70,24310,Website,Sports,26936,False,True,Platinum,,Credit Card,Next Day,,@lauren70,,Prefers eco-friendly products
CUST12432,Nicole,Cunningham,christinawilliams@example.net,421-860-4901,2002-08-03,59,Male,Low,Legal secretary,,39915 Payne Flat,South Megan,New Mexico,Armenia,41004,Latin America,2022-11-07,2026-01-21,Inactive,New,677,65,1,2025-12-22,0,677,Mobile App,Fashion,31105,True,False,Bronze,,Apple Pay,Express,@cochrandavid,,,Frequent returner
CUST12433,Leslie,Rodriguez,michelle92@example.com,001-946-381-6202x6883,1968-12-08,59,Female,High,Race relations officer,,0692 Huff Crest,Berlin,,Germany,15008,Europe,2022-04-26,2026-01-20,Active,New,64,177,6,2025-12-11,10,64,In-Store,Home & Kitchen,49919,False,True,Gold,,Apple Pay,Next Day,@marshallmatthew,@travis24,facebook.com/katherine37,Frequent returner
CUST12434,Paul,Snow,bowenchristian@example.net,(656)304-9917x654,1975-09-09,75,Other,Low,Public affairs consultant,Wood-Taylor,5864 Huynh Viaduct,Madrid,,Spain,24018,Europe,2024-09-29,2026-01-09,Inactive,New,651,118,4,,6,651,Mobile App,Electronics,22160,False,False,Platinum,660.0,Bank Transfer,Express,@normanamy,,,
CUST12435,Brandi,Winters,dmays@example.com,563-954-1530x5386,1976-09-16,79,Male,Very High,Diagnostic radiographer,,92914 Rosales Manors Suite 126,Thomasview,Nebraska,Congo,64200,Asia Pacific,2023-01-10,2026-02-05,Suspended,Loyal,4891,251,12,2025-11-10,4,4891,In-Store,Beauty,42444,True,False,Silver,,Bank Transfer,Standard,@pchapman,,facebook.com/elizabeth83,VIP customer
CUST12436,Tony,Williams,michaelmurphy@example.net,500-535-3244x576,1966-12-11,54,Male,Low,Chief Financial Officer,Sanders-Porter,667 Laura Passage,Brussels,,Italy,70410,Europe,2024-08-02,2026-02-03,Active,VIP,37726,1137,21,,15,37726,In-Store,Home & Kitchen,13600,True,False,Gold,,Bank Transfer,Next Day,,,facebook.com/mhayes,Frequent returner
CUST12437,Alexander,Delgado,kelseyfloyd@example.net,(277)922-7672x32329,1968-01-21,46,Female,Low,Podiatrist,"Wilson, Li and Duran",7744 Cruz Rapids Suite 190,Lynnborough,,Colombia,14031,Latin America,2024-08-22,2026-02-06,Active,VIP,5403,536,17,,19,5403,Mobile App,Electronics,36453,True,True,Bronze,673.0,PayPal,Standard,,@michellejohnson,,Frequent returner
CUST12438,Pamela,Roberts,brandon04@example.net,(987)208-9361x6222,1948-03-10,76,Other,High,"Editor, film/video",Davis-Kim,43295 Jennifer Shoals Suite 600,Lake Shelby,Rhode Island,Bahamas,12421,Latin America,2024-03-30,2026-01-25,Suspended,New,126,154,2,2025-11-20,4,126,In-Store,Electronics,18256,False,False,Platinum,,Apple Pay,Express,@egraham,@amandabradley,,
CUST12439,Amanda,Lucas,william30@example.net,536.764.1650x76567,1976-04-11,74,Other,Middle,Mental health nurse,Sexton Inc,2241 Adkins Radial Apt. 090,Brussels,,Spain,82913,Europe,2023-11-07,2026-01-18,Inactive,Returning,676,195,2,,4,676,In-Store,Sports,30851,False,True,Platinum,646.0,Bank Transfer,Next Day,@campbellbrian,,,VIP customer
CUST12440,Joseph,Roberts,pittsdaniel@example.com,(493)550-8370x06586,2005-05-21,52,Other,Very High,Equality and diversity officer,Munoz-Smith,076 Weber Parks,Warsaw,,Italy,20899,Europe,2021-05-15,2026-01-10,Suspended,New,37,142,3,2025-12-15,4,37,Mobile App,Electronics,14056,False,True,Silver,,Credit Card,Express,@john84,,,
CUST12441,Eric,Hernandez,hhall@example.com,001-538-988-8705x276,1987-09-27,39,Male,Very High,Financial trader,Baker-Holmes,9142 Norton Isle Suite 255,Houston,NC,USA,45794,North America,2026-01-30,,Inactive,New,392,119,5,2025-11-23,8,392,Email,Beauty,12938,True,True,Bronze,,Credit Card,Express,,,facebook.com/tiffany33,VIP customer
CUST12442,Melissa,Grant,omorales@example.com,(582)540-8341x585,1971-09-06,78,Male,Middle,Operational investment banker,Rivera LLC,8291 Hudson Brook,Brussels,,France,61492,Europe,2021-12-15,,Suspended,New,639,100,5,2025-12-20,7,639,Website,Home & Kitchen,24246,True,False,Platinum,,PayPal,Standard,,,facebook.com/stephenchan,
CUST12443,Ashley,Watson,debra42@example.net,524-296-7269x61912,1967-10-06,34,Male,Middle,Armed forces technical officer,,50425 Wolfe Fords,Keithview,,Cameroon,82942,Asia Pacific,2025-10-20,2026-01-27,Closed,New,230,144,1,2025-12-27,1,230,Email,Fashion,40394,False,True,Silver,,Apple Pay,Standard,@tonyamartinez,,,Frequent returner
CUST12444,James,Owen,richard88@example.com,(485)931-9355x6429,1998-06-07,77,Other,Low,Professor Emeritus,,68131 Sanchez Curve,Lake Jamesstad,Oregon,Sri Lanka,00861,Middle East,2023-03-25,2026-01-16,Inactive,New,941,50,5,2026-01-25,6,941,Mobile App,Home & Kitchen,44513,False,False,Platinum,,PayPal,Express,,,,
CUST12445,Larry,Todd,vanessafranklin@example.com,848.549.0006x03229,1997-09-29,53,Male,Very High,Colour technologist,,6625 Marissa Extensions Suite 164,New York,PA,USA,98332,North America,2024-05-06,2026-01-24,Inactive,Loyal,1620,412,11,2025-11-30,21,1620,Website,Beauty,46416,True,False,Platinum,,Apple Pay,Standard,@millerruth,@emily04,,
CUST12446,Traci,Kelly,gary56@example.com,(388)852-5302,1977-11-11,18,Female,High,"Engineer, broadcasting (operations)","Grimes, Torres and Cole",783 Christopher Fords Suite 403,Fletchermouth,,Russian Federation,90917,Latin America,2021-07-28,,Suspended,At Risk,934,162,2,,4,934,Mobile App,Fashion,6927,True,True,Bronze,,PayPal,Standard,@williamscolleen,@lopezkristy,,
CUST12447,Mark,George,hjones@example.net,001-572-423-5303x367,1979-10-11,45,Female,High,Tax inspector,,6126 Daniel Summit,Madrid,,France,70261,Europe,2022-08-29,2026-01-22,Closed,VIP,9443,1667,29,,39,9443,Email,Beauty,19081,False,False,Silver,,PayPal,Next Day,@jenniferpierce,,facebook.com/erikmorris,Frequent returner
CUST12448,Matthew,Barnes,nathanperez@example.com,803-826-7887,1953-02-04,45,Male,Middle,Company secretary,,14444 Nancy Inlet,Pearsonport,Maryland,French Polynesia,74158,Asia Pacific,2024-08-24,2026-02-02,Suspended,New,280,159,2,2026-01-08,0,280,Mobile App,Sports,1748,False,True,Bronze,,Apple Pay,Standard,,@simmonsstephen,facebook.com/ufoster,Frequent returner
CUST12449,Peter,Carpenter,orocha@example.org,631-505-7169,1983-07-02,44,Female,High,Chartered legal executive (England and Wales),,8674 West Isle Suite 218,Jonathanhaven,Arkansas,Nauru,64912,Middle East,2023-11-29,2026-01-21,Suspended,At Risk,108,72,3,2026-01-14,1,108,Website,Electronics,23416,False,False,Platinum,725.0,Bank Transfer,Next Day,@bowmankaren,@jsmith,facebook.com/kellypeters,Prefers eco-friendly products
CUST12450,Eric,Simpson,briggsalexander@example.com,+1-676-318-0155x133,1956-08-24,34,Female,High,"Engineer, chemical",,0337 Webb Spur,London,,Spain,34009,Europe,2025-02-02,2026-01-22,Inactive,Loyal,1630,289,10,,14,1630,Mobile App,Fashion,6480,False,False,Gold,,Apple Pay,Next Day,,,facebook.com/pkennedy,Prefers eco-friendly products
CUST12451,James,Martinez,ofoster@example.org,+1-877-812-2804x4241,2003-02-20,53,Other,Middle,Armed forces logistics/support/administrative officer,,99895 Lee Heights Suite 756,Ramseytown,,Australia,69920,Middle East,2023-01-08,2026-01-22,Closed,Returning,923,53,5,2026-01-28,2,923,Email,Fashion,34890,True,False,Silver,,Bank Transfer,Next Day,,,,VIP customer
CUST12452,Misty,Key,jonathanwarren@example.net,233.236.2489,1946-06-17,48,Male,Low,Child psychotherapist,,387 Leonard Run,Lake Douglas,,Lesotho,11485,Asia Pacific,2023-09-26,2026-01-30,Suspended,New,102,120,4,,0,102,In-Store,Beauty,46625,False,True,Gold,326.0,PayPal,Express,@staciewhite,@bruceross,,VIP customer
CUST12453,Chelsea,Keller,daniel34@example.net,(255)401-4530x730,1954-03-30,19,Female,Very High,"Therapist, drama",Brown Group,76555 Katherine Inlet Suite 220,Lake Jeffrey,,Montserrat,89427,Middle East,2022-09-29,,Inactive,Returning,769,156,3,,6,769,Mobile App,Beauty,44992,True,True,Platinum,388.0,PayPal,Next Day,@lguzman,@thomas53,,Frequent returner
CUST12454,Mary,Williams,charleneshields@example.net,420-828-0213,1963-10-05,19,Female,Very High,Actor,Swanson Group,89279 Jenna Plains Apt. 555,Rome,,Italy,04614,Europe,2025-01-31,2026-02-03,Suspended,Returning,269,197,6,,7,269,In-Store,Home & Kitchen,16112,False,True,Silver,804.0,Credit Card,Standard,@tdavis,,facebook.com/erinmoreno,Frequent returner
CUST12455,William,Curry,andrew01@example.net,269.220.9907x278,2000-09-16,51,Male,Middle,Rural practice surveyor,Golden-Peterson,3089 Torres Ports Suite 243,Rome,,Italy,36828,Europe,2022-01-15,,Closed,Returning,271,72,3,2025-12-02,2,271,Email,Beauty,7465,False,False,Gold,776.0,Credit Card,Standard,,,,Frequent returner
CUST12456,Joseph,Rivers,stacyhoward@example.net,(595)628-9216x722,1947-03-19,41,Other,Very High,"Editor, magazine features","Ellis, Barrett and Ward",3759 Robinson Groves,San Antonio,TX,USA,99102,North America,2024-05-09,2026-01-26,Inactive,At Risk,869,178,3,2026-01-01,5,869,Email,Home & Kitchen,18702,True,False,Bronze,518.0,Bank Transfer,Express,@ssnyder,,,
CUST12457,Kathleen,Oneill,omiller@example.com,001-396-454-0356x87429,1984-09-05,19,Other,Very High,"Engineer, control and instrumentation",Carter Inc,301 Kelsey Turnpike,San Diego,NC,USA,47111,North America,2024-03-13,,Closed,New,586,198,1,,0,586,Website,Electronics,43759,False,False,Platinum,716.0,Bank Transfer,Next Day,@johnsonthomas,@devonmckenzie,facebook.com/rgutierrez,Frequent returner
CUST12458,Carrie,Marquez,graydana@example.net,001-706-985-8069x84349,1985-08-26,72,Other,Low,Marine scientist,"Mack, Craig and Allen",1146 Crystal Village Suite 720,New Timothyview,,Canada,72059,Middle East,2021-07-13,2026-01-30,Inactive,New,282,60,1,2026-01-10,0,282,Website,Home & Kitchen,9778,True,True,Gold,,Credit Card,Express,,,facebook.com/amy35,Prefers eco-friendly products
CUST12459,Randall,Mccullough,thompsonkrystal@example.com,413-320-9635x879,1954-10-22,61,Female,High,Waste management officer,,160 Mary Port Apt. 521,Jamesside,Alabama,Belgium,44794,Asia Pacific,2022-03-27,2026-01-26,Suspended,New,596,185,1,,0,596,Website,Electronics,3081,False,True,Platinum,,Credit Card,Express,@srich,@salazaredward,,Frequent returner
CUST12460,Kristen,Mccullough,edwardslaura@example.net,(719)819-8787x58273,1957-04-17,25,Male,Very High,"Engineer, energy",Price Inc,70314 Brady Key,Vienna,,Germany,93099,Europe,2022-01-13,2026-01-10,Suspended,New,850,180,2,,2,850,Website,Home & Kitchen,34383,True,False,Silver,,Apple Pay,Next Day,,@leonardchristopher,facebook.com/ingrammorgan,Prefers eco-friendly products
CUST12461,Jamie,Mckee,prattdonna@example.net,561.972.9288x32298,1965-03-24,36,Male,Very High,Petroleum engineer,Jackson Inc,73197 Timothy Squares Suite 628,Chicago,OH,USA,28779,North America,2024-11-01,2026-02-06,Closed,At Risk,929,162,6,,8,929,Email,Fashion,34317,True,False,Gold,805.0,Credit Card,Express,@ysimpson,,facebook.com/drobinson,Frequent returner
CUST12462,Ralph,Navarro,mgonzalez@example.com,372-240-1891x599,1983-01-04,54,Female,High,Leisure centre manager,,886 Mark Land Suite 351,Los Angeles,CA,USA,98560,North America,2023-02-13,,Suspended,Returning,723,117,5,2025-12-10,9,723,In-Store,Electronics,39295,False,False,Platinum,,Apple Pay,Express,@nancybrown,@mperry,facebook.com/iromero,
CUST12463,Lisa,Snyder,emma66@example.net,(934)849-6227,2003-07-29,49,Male,High,Charity fundraiser,,57081 Beth Fords Suite 342,Los Angeles,PA,USA,77171,North America,2024-08-29,,Active,Loyal,1895,341,10,2025-12-19,17,1895,In-Store,Sports,14815,True,True,Bronze,,Credit Card,Express,@jason21,@daniel21,facebook.com/jbaker,Prefers eco-friendly products
CUST12464,Brandon,Smith,arellanoamber@example.net,+1-286-397-2809x95781,2004-07-28,64,Other,Low,Accommodation manager,Huerta and Sons,8476 Briggs Village,Houston,FL,USA,93537,North America,2022-09-18,,Active,VIP,36262,1567,12,2026-01-06,16,36262,Mobile App,Beauty,32001,True,False,Platinum,,Credit Card,Next Day,,,,VIP customer
CUST12465,Timothy,Wyatt,ncarter@example.net,+1-309-574-2235x029,1987-11-06,53,Male,Low,Equality and diversity officer,"Vega, Lopez and Mejia",914 Ford Forest,San Antonio,MI,USA,11997,North America,2021-06-14,2026-01-27,Suspended,New,554,126,1,,1,554,In-Store,Beauty,9984,True,False,Gold,,Bank Transfer,Next Day,,@smithbrandi,facebook.com/xmoore,VIP customer
CUST12466,April,Mcguire,delgadochristina@example.com,693.886.5160,1984-06-08,49,Other,Middle,Clothing/textile technologist,Salazar Group,828 Daniel Forges Suite 916,Katherineton,,Gibraltar,14323,Middle East,2022-10-01,2026-01-27,Closed,Returning,37,133,4,2026-01-28,0,37,Mobile App,Sports,35537,False,False,Silver,341.0,PayPal,Express,,@tracy59,,
CUST12467,Garrett,Mills,vpierce@example.org,769-239-3361,1976-05-21,27,Male,High,Education administrator,,7162 Hughes Lane Suite 578,Heatherburgh,Rhode Island,Portugal,13996,Middle East,2024-05-20,2026-01-25,Active,New,682,180,3,,2,682,In-Store,Beauty,48824,True,False,Gold,842.0,Apple Pay,Express,,,facebook.com/zbowers,Prefers eco-friendly products
CUST12468,Tracey,Marsh,thomasdanielle@example.com,2214019237,2006-03-29,64,Male,Very High,Petroleum engineer,,191 Tucker Loaf Suite 213,Madrid,,Italy,57581,Europe,2024-01-11,2026-01-15,Suspended,New,362,175,2,,1,362,Email,Beauty,29169,False,False,Silver,601.0,Apple Pay,Standard,,,,VIP customer
CUST12469,Ronald,Newman,jasmine06@example.net,001-358-461-5843x58149,1965-02-16,60,Female,High,"Engineer, land",,758 Bradley Loaf Suite 227,Jasonport,Michigan,Costa Rica,65468,Asia Pacific,2021-10-30,2026-01-15,Suspended,Returning,55,174,5,,6,55,In-Store,Fashion,22897,True,False,Bronze,,Apple Pay,Express,,@smithrebecca,,VIP customer
CUST12470,Tami,Brown,caustin@example.org,001-571-664-5441x12517,1950-11-14,54,Female,Middle,Recycling officer,Johnson-Lopez,8311 Andrews Drive,Torresberg,,Slovenia,33045,Asia Pacific,2024-03-16,2026-02-06,Suspended,Returning,392,66,1,2026-01-19,2,392,Mobile App,Electronics,49044,True,True,Silver,509.0,Bank Transfer,Standard,@annarios,,,Prefers eco-friendly products
CUST12471,Melanie,Brown,hayesgina@example.net,921-287-8542,1957-01-22,40,Male,High,Advertising copywriter,,5746 Nancy Port Apt. 433,New Brianbury,,Central African Republic,15327,Latin America,2024-09-20,2026-02-04,Inactive,Loyal,1471,333,10,2025-11-23,2,1471,Email,Beauty,43424,False,False,Platinum,,Bank Transfer,Standard,,,facebook.com/bryantalexa,VIP customer
CUST12472,Dennis,Johnson,petersenkerry@example.org,001-692-771-3397x45021,1961-03-15,42,Male,Very High,Clinical biochemist,Richardson Group,786 Blevins Flat Apt. 326,Port Shannon,,Egypt,09728,Middle East,2023-07-19,2026-01-25,Suspended,New,708,84,2,2025-12-11,4,708,Website,Fashion,40990,True,False,Bronze,,Apple Pay,Next Day,,,,Frequent returner
CUST12473,Tonya,Fox,kevinbailey@example.org,001-419-858-7095,1959-05-01,19,Male,Low,Multimedia specialist,"White, Nelson and Taylor",96350 Zoe Ports Apt. 557,New Georgeview,,Uganda,00760,Latin America,2025-08-02,2026-01-29,Active,Returning,117,108,1,,1,117,Email,Home & Kitchen,39269,False,True,Silver,,Credit Card,Standard,,,,Frequent returner
